log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward,loss_jacobian_x,loss_jacobian_u
-8510521.0,11.80887222290039,18.831363677978516,-18.831363677978516,-8510521.0,11.80887222290039,18.831363677978516,-18.831363677978516,,,246,1728,,,,,,,,,,,
-8510522.0,11.49892807006836,19.42729949951172,-19.42729949951172,-8510522.0,11.49892807006836,19.42729949951172,-19.42729949951172,,,247,1735,,,,,,,,,,,
-8510523.0,12.71963119506836,18.716419219970703,-18.716419219970703,-8510523.0,12.71963119506836,18.716419219970703,-18.716419219970703,,,248,1742,,,,,,,,,,,
,,8.007469177246094,-8.007469177246094,,,,,,,249,1749,,,,,,,,,22.128223419189453,,
-8510522.0,13.189316749572754,19.347658157348633,-19.347658157348633,-8510522.0,13.189315795898438,19.347658157348633,-19.347658157348633,,,249,1749,,,,,,,,,,,
-8510521.0,10.139942169189453,18.868640899658203,-18.868640899658203,-8510521.0,10.139942169189453,18.868640899658203,-18.868640899658203,0.0,0.0,250,1756,,,,,,,,,,,
-8510520.0,10.137557983398438,18.985580444335938,-18.985580444335938,-8510520.0,10.137557983398438,18.985580444335938,-18.985580444335938,,,251,1763,195.6820526123047,0.010748147964477539,-6562862.5,-1947658.125,195.6820526123047,0.010748147964477539,-6562862.5,-1947658.125,,,
-8510521.0,13.990403175354004,18.963653564453125,-18.963653564453125,-8510521.0,13.990402221679688,18.963653564453125,-18.963653564453125,,,252,1770,,,,,,,,,,,
-8510521.0,13.341904640197754,19.888259887695312,-19.888259887695312,-8510521.0,13.341903686523438,19.888259887695312,-19.888259887695312,,,253,1777,,,,,,,,,,,
-8510520.0,13.44919204711914,19.11996841430664,-19.11996841430664,-8510520.0,13.44919204711914,19.11996841430664,-19.11996841430664,,,254,1784,,,,,,,,,,,
-8510522.0,15.540122985839844,19.160539627075195,-19.160539627075195,-8510522.0,15.540122985839844,19.160539627075195,-19.160539627075195,0.0,0.0,255,1791,,,,,,,,,,,
-8510521.0,13.976097106933594,19.221525192260742,-19.221525192260742,-8510521.0,13.976097106933594,19.221525192260742,-19.221525192260742,,,256,1798,,,,,,,,,,,
,,9.809049606323242,-9.809049606323242,,,,,,,257,1799,,,,,,,,,10.492280006408691,,
-8510520.0,12.700557708740234,19.5192928314209,-19.5192928314209,-8510520.0,12.700557708740234,19.5192928314209,-19.5192928314209,,,257,1805,,,,,,,,,,,
-8510520.0,17.80986785888672,19.33201789855957,-19.33201789855957,-8510520.0,17.80986785888672,19.33201789855957,-19.33201789855957,,,258,1812,,,,,,,,,,,
-8510520.0,16.510486602783203,18.599824905395508,-18.599824905395508,-8510520.0,16.510486602783203,18.599824905395508,-18.599824905395508,,,259,1819,,,,,,,,,,,
-8510522.0,11.701584815979004,19.116174697875977,-19.116174697875977,-8510522.0,11.701583862304688,19.116174697875977,-19.116174697875977,0.0,0.0,260,1826,,,,,,,,,,,
-8510522.0,13.322829246520996,19.005956649780273,-19.005956649780273,-8510522.0,13.322830200195312,19.005956649780273,-19.005956649780273,,,261,1833,190.4893035888672,0.004337787628173828,-8359954.0,-150567.6875,190.48928833007812,0.004337787628173828,-8359954.0,-150567.6875,,,
-8510523.0,11.289119720458984,18.675256729125977,-18.675256729125977,-8510523.0,11.289119720458984,18.675256729125977,-18.675256729125977,,,262,1840,,,,,,,,,,,
-8510521.0,9.829998016357422,18.762496948242188,-18.762496948242188,-8510521.0,9.829998016357422,18.762496948242188,-18.762496948242188,,,263,1847,,,,,,,,,,,
,,8.589547157287598,-8.589547157287598,,,,,,,264,1849,,,,,,,,,8.491799354553223,,
-8510522.0,10.738372802734375,18.6936092376709,-18.6936092376709,-8510522.0,10.738372802734375,18.6936092376709,-18.6936092376709,,,264,1854,,,,,,,,,,,
-8510521.0,12.841224670410156,18.641830444335938,-18.641830444335938,-8510521.0,12.841224670410156,18.641830444335938,-18.641830444335938,0.0,0.0,265,1861,,,,,,,,,,,
-8510522.0,11.529921531677246,18.665267944335938,-18.665267944335938,-8510522.0,11.529922485351562,18.665267944335938,-18.665267944335938,,,266,1868,,,,,,,,,,,
-8510522.0,14.560222625732422,18.903244018554688,-18.903244018554688,-8510522.0,14.560222625732422,18.903244018554688,-18.903244018554688,,,267,1875,,,,,,,,,,,
-8510520.0,16.679763793945312,18.98516273498535,-18.98516273498535,-8510520.0,16.679763793945312,18.98516273498535,-18.98516273498535,,,268,1882,,,,,,,,,,,
-8510520.0,13.718605041503906,19.044038772583008,-19.044038772583008,-8510520.0,13.718605041503906,19.044038772583008,-19.044038772583008,,,269,1889,,,,,,,,,,,
-8510522.0,11.208057403564453,19.608692169189453,-19.608692169189453,-8510522.0,11.208057403564453,19.608692169189453,-19.608692169189453,0.0,0.0,270,1896,,,,,,,,,,,
,,8.733963012695312,-8.733963012695312,,,,,,,271,1899,,,,,,,,,10.289251327514648,,
-8510522.0,14.789104461669922,19.610759735107422,-19.610759735107422,-8510522.0,14.789104461669922,19.610759735107422,-19.610759735107422,,,271,1903,191.1091766357422,0.004230022430419922,-8192189.5,-318330.6875,191.1091766357422,0.004230022430419922,-8192189.5,-318330.6875,,,
-8510522.0,10.728835105895996,19.394033432006836,-19.394033432006836,-8510522.0,10.728836059570312,19.394033432006836,-19.394033432006836,,,272,1910,,,,,,,,,,,
-8510520.0,11.949538230895996,19.396087646484375,-19.396087646484375,-8510520.0,11.949539184570312,19.396087646484375,-19.396087646484375,,,273,1917,,,,,,,,,,,
-8510522.0,10.612010955810547,19.342958450317383,-19.342958450317383,-8510522.0,10.612010955810547,19.342958450317383,-19.342958450317383,,,274,1924,,,,,,,,,,,
-8510522.0,12.099742889404297,19.262981414794922,-19.262981414794922,-8510522.0,12.099742889404297,19.262981414794922,-19.262981414794922,0.0,0.0,275,1931,,,,,,,,,,,
-8510520.0,14.069080352783203,19.222675323486328,-19.222675323486328,-8510520.0,14.069080352783203,19.222675323486328,-19.222675323486328,,,276,1938,,,,,,,,,,,
-8510522.0,11.701584815979004,19.468992233276367,-19.468992233276367,-8510522.0,11.701583862304688,19.468992233276367,-19.468992233276367,,,277,1945,,,,,,,,,,,
,,8.298649787902832,-8.298649787902832,,,,,,,278,1949,,,,,,,,,9.156763076782227,,
-8510522.0,16.148090362548828,18.67510223388672,-18.67510223388672,-8510522.0,16.148090362548828,18.67510223388672,-18.67510223388672,,,278,1952,,,,,,,,,,,
-8510520.0,13.301372528076172,18.919647216796875,-18.919647216796875,-8510520.0,13.301372528076172,18.919647216796875,-18.919647216796875,,,279,1959,,,,,,,,,,,
-8510520.0,11.756420135498047,18.908260345458984,-18.908260345458984,-8510520.0,11.756420135498047,18.908260345458984,-18.908260345458984,0.0,0.0,280,1966,,,,,,,,,,,
-8510521.0,10.602474212646484,18.448217391967773,-18.448217391967773,-8510521.0,10.602474212646484,18.448217391967773,-18.448217391967773,,,281,1973,195.20042419433594,0.006166815757751465,-8711453.0,200932.421875,195.200439453125,0.006166815757751465,-8711453.0,200932.421875,,,
-8510522.0,10.809898376464844,18.521535873413086,-18.521535873413086,-8510522.0,10.809898376464844,18.521535873413086,-18.521535873413086,,,282,1980,,,,,,,,,,,
-8510522.0,13.780592918395996,19.386241912841797,-19.386241912841797,-8510522.0,13.780593872070312,19.386241912841797,-19.386241912841797,,,283,1987,,,,,,,,,,,
-8510522.0,13.971327781677246,18.645797729492188,-18.645797729492188,-8510522.0,13.971328735351562,18.645797729492188,-18.645797729492188,,,284,1994,,,,,,,,,,,
,,8.792574882507324,-8.792574882507324,,,,,,,285,1999,,,,,,,,,9.883194923400879,0.0,0.0
-8510522.0,12.259483337402344,19.432693481445312,-19.432693481445312,-8510522.0,12.259483337402344,19.432693481445312,-19.432693481445312,0.0,0.0,285,2001,,,,,,,,,,,
-8510520.0,12.388230323791504,18.92504119873047,-18.92504119873047,-8510520.0,12.388229370117188,18.92504119873047,-18.92504119873047,,,286,2008,,,,,,,,,,,
-8510520.0,14.941692352294922,19.158517837524414,-19.158517837524414,-8510520.0,14.941692352294922,19.158517837524414,-19.158517837524414,,,287,2015,,,,,,,,,,,
-8510522.0,11.379718780517578,18.921113967895508,-18.921113967895508,-8510522.0,11.379718780517578,18.921113967895508,-18.921113967895508,,,288,2022,,,,,,,,,,,
-8510520.0,11.35110855102539,18.953516006469727,-18.953516006469727,-8510520.0,11.35110855102539,18.953516006469727,-18.953516006469727,,,289,2029,,,,,,,,,,,
-8510522.0,15.177726745605469,18.252851486206055,-18.252851486206055,-8510522.0,15.177726745605469,18.252851486206055,-18.252851486206055,0.0,0.0,290,2036,,,,,,,,,,,
-8510521.0,11.99960708618164,18.12917137145996,-18.12917137145996,-8510521.0,11.99960708618164,18.12917137145996,-18.12917137145996,,,291,2043,202.5604248046875,0.011628150939941406,-7294480.0,-1216040.5,202.5604248046875,0.011628150939941406,-7294480.0,-1216040.5,,,
,,8.582130432128906,-8.582130432128906,,,,,,,292,2049,,,,,,,,,11.749565124511719,,
-8510522.0,13.580322265625,18.696754455566406,-18.696754455566406,-8510522.0,13.580322265625,18.696754455566406,-18.696754455566406,,,292,2050,,,,,,,,,,,
-8510522.0,14.05954360961914,18.756187438964844,-18.756187438964844,-8510522.0,14.05954360961914,18.756187438964844,-18.756187438964844,,,293,2057,,,,,,,,,,,
-8510522.0,12.340545654296875,18.3153133392334,-18.3153133392334,-8510522.0,12.340545654296875,18.3153133392334,-18.3153133392334,,,294,2064,,,,,,,,,,,
-8510522.0,14.908313751220703,18.522266387939453,-18.522266387939453,-8510522.0,14.908313751220703,18.522266387939453,-18.522266387939453,0.0,0.0,295,2071,,,,,,,,,,,
-8510520.0,15.070438385009766,19.017484664916992,-19.017484664916992,-8510520.0,15.070438385009766,19.017484664916992,-19.017484664916992,,,296,2078,,,,,,,,,,,
-8510521.0,13.251304626464844,18.703346252441406,-18.703346252441406,-8510521.0,13.251304626464844,18.703346252441406,-18.703346252441406,,,297,2085,,,,,,,,,,,
-8510522.0,18.58234405517578,19.0130558013916,-19.0130558013916,-8510522.0,18.58234405517578,19.0130558013916,-19.0130558013916,,,298,2092,,,,,,,,,,,
,,9.607157707214355,-9.607157707214355,,,,,,,299,2099,,,,,,,,,23.491680145263672,,
-8510521.0,18.22948455810547,18.780126571655273,-18.780126571655273,-8510521.0,18.22948455810547,18.780126571655273,-18.780126571655273,,,299,2099,,,,,,,,,,,
-8510522.0,13.13924789428711,19.511777877807617,-19.511777877807617,-8510522.0,13.13924789428711,19.511777877807617,-19.511777877807617,0.0,0.0,300,2106,,,,,,,,,,,
-8510522.0,13.980865478515625,18.544605255126953,-18.544605255126953,-8510522.0,13.980865478515625,18.544605255126953,-18.544605255126953,,,301,2113,207.87237548828125,0.0033811330795288086,-9700216.0,1189694.375,207.8723907470703,0.0033811330795288086,-9700216.0,1189694.375,,,
-8510522.0,11.639595031738281,19.16451644897461,-19.16451644897461,-8510522.0,11.639595031738281,19.16451644897461,-19.16451644897461,,,302,2120,,,,,,,,,,,
-8510522.0,12.22848892211914,19.598369598388672,-19.598369598388672,-8510522.0,12.22848892211914,19.598369598388672,-19.598369598388672,,,303,2127,,,,,,,,,,,
-8510520.0,10.809898376464844,18.777877807617188,-18.777877807617188,-8510520.0,10.809898376464844,18.777877807617188,-18.777877807617188,,,304,2134,,,,,,,,,,,
-8510520.0,14.941692352294922,18.727571487426758,-18.727571487426758,-8510520.0,14.941692352294922,18.727571487426758,-18.727571487426758,0.0,0.0,305,2141,,,,,,,,,,,
-8510522.0,11.720656394958496,18.27431297302246,-18.27431297302246,-8510522.0,11.720657348632812,18.27431297302246,-18.27431297302246,,,306,2148,,,,,,,,,,,
,,8.236701965332031,-8.236701965332031,,,,,,,307,2149,,,,,,,,,12.580305099487305,,
-8510522.0,15.969276428222656,18.31861114501953,-18.31861114501953,-8510522.0,15.969276428222656,18.31861114501953,-18.31861114501953,,,307,2155,,,,,,,,,,,
-8510521.0,9.500980377197266,18.586332321166992,-18.586332321166992,-8510521.0,9.500980377197266,18.586332321166992,-18.586332321166992,,,308,2162,,,,,,,,,,,
-8510522.0,14.142991065979004,18.44110870361328,-18.44110870361328,-8510522.0,14.142990112304688,18.44110870361328,-18.44110870361328,,,309,2169,,,,,,,,,,,
-8510521.0,12.500286102294922,18.663066864013672,-18.663066864013672,-8510521.0,12.500286102294922,18.663066864013672,-18.663066864013672,0.0,0.0,310,2176,,,,,,,,,,,
-8510522.0,11.301039695739746,18.06879425048828,-18.06879425048828,-8510522.0,11.301040649414062,18.06879425048828,-18.06879425048828,,,311,2183,200.4885711669922,0.004163622856140137,-8467566.0,-42956.80078125,200.4885711669922,0.004163622856140137,-8467566.0,-42956.80078125,,,
-8510522.0,10.077953338623047,18.292701721191406,-18.292701721191406,-8510522.0,10.077953338623047,18.292701721191406,-18.292701721191406,,,312,2190,,,,,,,,,,,
-8510521.0,11.739731788635254,18.946796417236328,-18.946796417236328,-8510521.0,11.739730834960938,18.946796417236328,-18.946796417236328,,,313,2197,,,,,,,,,,,
,,8.471213340759277,-8.471213340759277,,,,,,,314,2199,,,,,,,,,9.233132362365723,,
-8510522.0,14.903545379638672,18.241355895996094,-18.241355895996094,-8510522.0,14.903545379638672,18.241355895996094,-18.241355895996094,,,314,2204,,,,,,,,,,,
-8510522.0,9.980201721191406,18.378036499023438,-18.378036499023438,-8510522.0,9.980201721191406,18.378036499023438,-18.378036499023438,0.0,0.0,315,2211,,,,,,,,,,,
-8510522.0,13.880729675292969,18.627931594848633,-18.627931594848633,-8510522.0,13.880729675292969,18.627931594848633,-18.627931594848633,,,316,2218,,,,,,,,,,,
-8510522.0,15.921592712402344,19.26601791381836,-19.26601791381836,-8510522.0,15.921592712402344,19.26601791381836,-19.26601791381836,,,317,2225,,,,,,,,,,,
-8510522.0,14.681816101074219,18.61041259765625,-18.61041259765625,-8510522.0,14.681816101074219,18.61041259765625,-18.61041259765625,,,318,2232,,,,,,,,,,,
-8510521.0,15.0299072265625,18.273408889770508,-18.273408889770508,-8510521.0,15.0299072265625,18.273408889770508,-18.273408889770508,,,319,2239,,,,,,,,,,,
-8510520.0,14.469623565673828,18.704204559326172,-18.704204559326172,-8510520.0,14.469623565673828,18.704204559326172,-18.704204559326172,0.0,0.0,320,2246,,,,,,,,,,,
,,8.941483497619629,-8.941483497619629,,,,,,,321,2249,,,,,,,,,10.45502758026123,,
-8510522.0,15.990734100341797,18.418527603149414,-18.418527603149414,-8510522.0,15.990734100341797,18.418527603149414,-18.418527603149414,,,321,2253,212.66220092773438,0.002525806427001953,-8012388.0,-498133.15625,212.66221618652344,0.002525806427001953,-8012388.0,-498133.15625,,,
-8510522.0,13.358592987060547,18.60793685913086,-18.60793685913086,-8510522.0,13.358592987060547,18.60793685913086,-18.60793685913086,,,322,2260,,,,,,,,,,,
-8510522.0,10.46895980834961,18.825634002685547,-18.825634002685547,-8510522.0,10.46895980834961,18.825634002685547,-18.825634002685547,,,323,2267,,,,,,,,,,,
-8510520.0,12.328624725341797,18.57917022705078,-18.57917022705078,-8510520.0,12.328624725341797,18.57917022705078,-18.57917022705078,,,324,2274,,,,,,,,,,,
-8510522.0,11.141300201416016,18.033729553222656,-18.033729553222656,-8510522.0,11.141300201416016,18.033729553222656,-18.033729553222656,0.0,0.0,325,2281,,,,,,,,,,,
-8510522.0,19.838809967041016,19.15000343322754,-19.15000343322754,-8510522.0,19.838809967041016,19.15000343322754,-19.15000343322754,,,326,2288,,,,,,,,,,,
-8510522.0,15.079975128173828,18.971460342407227,-18.971460342407227,-8510522.0,15.079975128173828,18.971460342407227,-18.971460342407227,,,327,2295,,,,,,,,,,,
,,8.420124053955078,-8.420124053955078,,,,,,,328,2299,,,,,,,,,10.633841514587402,,
-8510521.0,14.617443084716797,18.018468856811523,-18.018468856811523,-8510521.0,14.617443084716797,18.018468856811523,-18.018468856811523,,,328,2302,,,,,,,,,,,
-8510522.0,13.630390167236328,18.35411262512207,-18.35411262512207,-8510522.0,13.630390167236328,18.35411262512207,-18.35411262512207,,,329,2309,,,,,,,,,,,
-8510521.0,13.02957534790039,18.453048706054688,-18.453048706054688,-8510521.0,13.02957534790039,18.453048706054688,-18.453048706054688,0.0,0.0,330,2316,,,,,,,,,,,
-8510522.0,12.691020965576172,19.035160064697266,-19.035160064697266,-8510522.0,12.691020965576172,19.035160064697266,-19.035160064697266,,,331,2323,204.9779815673828,0.003227829933166504,-8270551.0,-239969.546875,204.97799682617188,0.003227829933166504,-8270551.0,-239969.546875,,,
-8510522.0,14.162062644958496,18.652881622314453,-18.652881622314453,-8510522.0,14.162063598632812,18.652881622314453,-18.652881622314453,,,332,2330,,,,,,,,,,,
-8510522.0,14.290809631347656,18.37224769592285,-18.37224769592285,-8510522.0,14.290809631347656,18.37224769592285,-18.37224769592285,,,333,2337,,,,,,,,,,,
-8510520.0,10.349750518798828,18.11471176147461,-18.11471176147461,-8510520.0,10.349750518798828,18.11471176147461,-18.11471176147461,,,334,2344,,,,,,,,,,,
,,8.625303268432617,-8.625303268432617,,,,,,,335,2349,,,,,,,,,9.827316284179688,0.0,0.0
-8510522.0,18.410682678222656,17.92777442932129,-17.92777442932129,-8510522.0,18.410682678222656,17.92777442932129,-17.92777442932129,0.0,0.0,335,2351,,,,,,,,,,,
-8510522.0,12.359619140625,18.79705238342285,-18.79705238342285,-8510522.0,12.359619140625,18.79705238342285,-18.79705238342285,,,336,2358,,,,,,,,,,,
-8510521.0,9.930133819580078,18.351303100585938,-18.351303100585938,-8510521.0,9.930133819580078,18.351303100585938,-18.351303100585938,,,337,2365,,,,,,,,,,,
-8510522.0,19.202232360839844,18.55840492248535,-18.55840492248535,-8510522.0,19.202232360839844,18.55840492248535,-18.55840492248535,,,338,2372,,,,,,,,,,,
-8510521.0,14.638901710510254,19.65563201904297,-19.65563201904297,-8510521.0,14.638900756835938,19.65563201904297,-19.65563201904297,,,339,2379,,,,,,,,,,,
-8510522.0,15.170574188232422,19.790225982666016,-19.790225982666016,-8510522.0,15.170574188232422,19.790225982666016,-19.790225982666016,0.0,0.0,340,2386,,,,,,,,,,,
-8510520.0,16.4794921875,18.660329818725586,-18.660329818725586,-8510520.0,16.4794921875,18.660329818725586,-18.660329818725586,,,341,2393,194.6401824951172,0.002776503562927246,-7297940.0,-1212580.375,194.64016723632812,0.002776503562927246,-7297940.0,-1212580.375,,,
,,8.330535888671875,-8.330535888671875,,,,,,,342,2399,,,,,,,,,8.516014099121094,,
-8510522.0,11.317729949951172,18.5737247467041,-18.5737247467041,-8510522.0,11.317729949951172,18.5737247467041,-18.5737247467041,,,342,2400,,,,,,,,,,,
-8510520.0,14.948844909667969,19.042383193969727,-19.042383193969727,-8510520.0,14.948844909667969,19.042383193969727,-19.042383193969727,,,343,2407,,,,,,,,,,,
-8510520.0,10.368824005126953,18.11595344543457,-18.11595344543457,-8510520.0,10.368824005126953,18.11595344543457,-18.11595344543457,,,344,2414,,,,,,,,,,,
-8510520.0,11.639595031738281,18.319787979125977,-18.319787979125977,-8510520.0,11.639595031738281,18.319787979125977,-18.319787979125977,0.0,0.0,345,2421,,,,,,,,,,,
-8510520.0,13.659000396728516,18.323518753051758,-18.323518753051758,-8510520.0,13.659000396728516,18.323518753051758,-18.323518753051758,,,346,2428,,,,,,,,,,,
-8510521.0,13.930797576904297,20.478612899780273,-20.478612899780273,-8510521.0,13.930797576904297,20.478612899780273,-20.478612899780273,,,347,2435,,,,,,,,,,,
-8510522.0,12.879371643066406,20.40277862548828,-20.40277862548828,-8510522.0,12.879371643066406,20.40277862548828,-20.40277862548828,,,348,2442,,,,,,,,,,,
,,8.53399658203125,-8.53399658203125,,,,,,,349,2449,,,,,,,,,21.405517578125,,
-8510522.0,10.058879852294922,18.636117935180664,-18.636117935180664,-8510522.0,10.058879852294922,18.636117935180664,-18.636117935180664,,,349,2449,,,,,,,,,,,
-8510522.0,11.55853271484375,19.488590240478516,-19.488590240478516,-8510522.0,11.55853271484375,19.488590240478516,-19.488590240478516,0.0,0.0,350,2456,,,,,,,,,,,
-8510522.0,13.971327781677246,19.00994873046875,-19.00994873046875,-8510522.0,13.971328735351562,19.00994873046875,-19.00994873046875,,,351,2463,193.3813018798828,0.012704014778137207,-7581602.0,-928918.0625,193.38131713867188,0.012704014778137207,-7581602.0,-928918.0625,,,
-8510521.0,13.94033432006836,18.50975227355957,-18.50975227355957,-8510521.0,13.94033432006836,18.50975227355957,-18.50975227355957,,,352,2470,,,,,,,,,,,
-8510522.0,11.172294616699219,18.486661911010742,-18.486661911010742,-8510522.0,11.172294616699219,18.486661911010742,-18.486661911010742,,,353,2477,,,,,,,,,,,
-8510522.0,10.96963882446289,18.323801040649414,-18.323801040649414,-8510522.0,10.96963882446289,18.323801040649414,-18.323801040649414,,,354,2484,,,,,,,,,,,
-8510522.0,13.968944549560547,18.3659725189209,-18.3659725189209,-8510522.0,13.968944549560547,18.3659725189209,-18.3659725189209,0.0,0.0,355,2491,,,,,,,,,,,
-8510522.0,11.730194091796875,18.701417922973633,-18.701417922973633,-8510522.0,11.730194091796875,18.701417922973633,-18.701417922973633,,,356,2498,,,,,,,,,,,
,,8.86979866027832,-8.86979866027832,,,,,,,357,2499,,,,,,,,,9.374692916870117,,
-8510521.0,17.371177673339844,18.319488525390625,-18.319488525390625,-8510521.0,17.371177673339844,18.319488525390625,-18.319488525390625,,,357,2505,,,,,,,,,,,
-8510520.0,17.383098602294922,18.223278045654297,-18.223278045654297,-8510520.0,17.383098602294922,18.223278045654297,-18.223278045654297,,,358,2512,,,,,,,,,,,
-8510522.0,15.950202941894531,18.421979904174805,-18.421979904174805,-8510522.0,15.950202941894531,18.421979904174805,-18.421979904174805,,,359,2519,,,,,,,,,,,
-8510521.0,11.179447174072266,18.885923385620117,-18.885923385620117,-8510521.0,11.179447174072266,18.885923385620117,-18.885923385620117,0.0,0.0,360,2526,,,,,,,,,,,
-8510522.0,9.43899154663086,17.416393280029297,-17.416393280029297,-8510522.0,9.43899154663086,17.416393280029297,-17.416393280029297,,,361,2533,191.3666534423828,0.006862163543701172,-6477995.5,-2032526.125,191.36666870117188,0.006862163543701172,-6477995.5,-2032526.125,,,
-8510521.0,11.601448059082031,18.734912872314453,-18.734912872314453,-8510521.0,11.601448059082031,18.734912872314453,-18.734912872314453,,,362,2540,,,,,,,,,,,
-8510520.0,12.30001449584961,17.93872833251953,-17.93872833251953,-8510520.0,12.30001449584961,17.93872833251953,-17.93872833251953,,,363,2547,,,,,,,,,,,
,,8.00732135772705,-8.00732135772705,,,,,,,364,2549,,,,,,,,,10.868534088134766,,
-8510520.0,13.408660888671875,18.62750816345215,-18.62750816345215,-8510520.0,13.408660888671875,18.62750816345215,-18.62750816345215,,,364,2554,,,,,,,,,,,
-8510522.0,13.577938079833984,18.50979995727539,-18.50979995727539,-8510522.0,13.577938079833984,18.50979995727539,-18.50979995727539,0.0,0.0,365,2561,,,,,,,,,,,
-8510522.0,12.8173828125,18.244863510131836,-18.244863510131836,-8510522.0,12.8173828125,18.244863510131836,-18.244863510131836,,,366,2568,,,,,,,,,,,
-8510520.0,17.17090606689453,17.929637908935547,-17.929637908935547,-8510520.0,17.17090606689453,17.929637908935547,-17.929637908935547,,,367,2575,,,,,,,,,,,
-8510522.0,28.08094024658203,18.019824981689453,-18.019824981689453,-8510522.0,28.08094024658203,18.019824981689453,-18.019824981689453,,,368,2582,,,,,,,,,,,
-8510522.0,14.069080352783203,18.398902893066406,-18.398902893066406,-8510522.0,14.069080352783203,18.398902893066406,-18.398902893066406,,,369,2589,,,,,,,,,,,
-8510522.0,14.529228210449219,18.444128036499023,-18.444128036499023,-8510522.0,14.529228210449219,18.444128036499023,-18.444128036499023,0.0,0.0,370,2596,,,,,,,,,,,
,,8.273727416992188,-8.273727416992188,,,,,,,371,2599,,,,,,,,,9.937211990356445,,
-8510522.0,12.269020080566406,18.18421173095703,-18.18421173095703,-8510522.0,12.269020080566406,18.18421173095703,-18.18421173095703,,,371,2603,203.7882843017578,0.0064765214920043945,-7660496.0,-850024.5625,203.7882843017578,0.0064765214920043945,-7660496.0,-850024.5625,,,
-8510522.0,10.459423065185547,18.591020584106445,-18.591020584106445,-8510522.0,10.459423065185547,18.591020584106445,-18.591020584106445,,,372,2610,,,,,,,,,,,
-8510521.0,9.827613830566406,18.558998107910156,-18.558998107910156,-8510521.0,9.827613830566406,18.558998107910156,-18.558998107910156,,,373,2617,,,,,,,,,,,
-8510521.0,14.977455139160156,19.045494079589844,-19.045494079589844,-8510521.0,14.977455139160156,19.045494079589844,-19.045494079589844,,,374,2624,,,,,,,,,,,
-8510522.0,18.112659454345703,18.767444610595703,-18.767444610595703,-8510522.0,18.112659454345703,18.767444610595703,-18.767444610595703,0.0,0.0,375,2631,,,,,,,,,,,
-8510520.0,10.509490966796875,18.630756378173828,-18.630756378173828,-8510520.0,10.509490966796875,18.630756378173828,-18.630756378173828,,,376,2638,,,,,,,,,,,
-8510520.0,16.55101776123047,19.202434539794922,-19.202434539794922,-8510520.0,16.55101776123047,19.202434539794922,-19.202434539794922,,,377,2645,,,,,,,,,,,
,,8.92981243133545,-8.92981243133545,,,,,,,378,2649,,,,,,,,,10.656192779541016,,
-8510521.0,14.142991065979004,18.174968719482422,-18.174968719482422,-8510521.0,14.142990112304688,18.174968719482422,-18.174968719482422,,,378,2652,,,,,,,,,,,
-8510520.0,9.169578552246094,18.67613410949707,-18.67613410949707,-8510520.0,9.169578552246094,18.67613410949707,-18.67613410949707,,,379,2659,,,,,,,,,,,
-8510520.0,13.241767883300781,18.698932647705078,-18.698932647705078,-8510520.0,13.241767883300781,18.698932647705078,-18.698932647705078,0.0,0.0,380,2666,,,,,,,,,,,
-8510522.0,13.387203216552734,18.923446655273438,-18.923446655273438,-8510522.0,13.387203216552734,18.923446655273438,-18.923446655273438,,,381,2673,197.4296417236328,0.0015584230422973633,-9509983.0,999461.9375,197.42965698242188,0.0015584230422973633,-9509983.0,999461.9375,,,
-8510522.0,16.55101776123047,18.432764053344727,-18.432764053344727,-8510522.0,16.55101776123047,18.432764053344727,-18.432764053344727,,,382,2680,,,,,,,,,,,
-8510522.0,12.118816375732422,19.029739379882812,-19.029739379882812,-8510522.0,12.118816375732422,19.029739379882812,-19.029739379882812,,,383,2687,,,,,,,,,,,
-8510522.0,12.187957763671875,18.004091262817383,-18.004091262817383,-8510522.0,12.187957763671875,18.004091262817383,-18.004091262817383,,,384,2694,,,,,,,,,,,
,,7.800703525543213,-7.800703525543213,,,,,,,385,2699,,,,,,,,,10.563060760498047,0.0,0.0
-8510521.0,10.10894775390625,17.890289306640625,-17.890289306640625,-8510521.0,10.10894775390625,17.890289306640625,-17.890289306640625,0.0,0.0,385,2701,,,,,,,,,,,
-8510520.0,12.519359588623047,18.127277374267578,-18.127277374267578,-8510520.0,12.519359588623047,18.127277374267578,-18.127277374267578,,,386,2708,,,,,,,,,,,
-8510520.0,9.810924530029297,18.266691207885742,-18.266691207885742,-8510520.0,9.810924530029297,18.266691207885742,-18.266691207885742,,,387,2715,,,,,,,,,,,
-8510520.0,18.351078033447266,17.98445701599121,-17.98445701599121,-8510520.0,18.351078033447266,17.98445701599121,-17.98445701599121,,,388,2722,,,,,,,,,,,
-8510520.0,15.871524810791016,18.155616760253906,-18.155616760253906,-8510520.0,15.871524810791016,18.155616760253906,-18.155616760253906,,,389,2729,,,,,,,,,,,
-8510522.0,12.1307373046875,18.713346481323242,-18.713346481323242,-8510522.0,12.1307373046875,18.713346481323242,-18.713346481323242,0.0,0.0,390,2736,,,,,,,,,,,
